Name,Wikipedia link (en),Is it in wikidata?
Y chromosome deletions,https://en.wikipedia.org/wiki/Y_chromosome_deletions
Yaws,https://en.wikipedia.org/wiki/Yaws,Yes
Yeast infection,https://en.wikipedia.org/wiki/Yeast_infection
Yellow fever,https://en.wikipedia.org/wiki/Yellow_fever,Yes
Yellow nail syndrome,https://en.wikipedia.org/wiki/Yellow_nail_syndrome
Yemenite deaf-blind hypopigmentation syndrome,https://en.wikipedia.org/wiki/Yemenite_deaf-blind_hypopigmentation_syndrome,Yes
Yersinia pestis infection,https://en.wikipedia.org/wiki/Yersinia_pestis
Yersiniosis,https://en.wikipedia.org/wiki/Yersiniosis,Yes
Yersinia entercolitica infection,https://en.wikipedia.org/wiki/Yersinia_enterocolitica
Yersinia pseudotuberculosis infection,https://en.wikipedia.org/wiki/Yersinia_pseudotuberculosis
Yim–Ebbin syndrome,https://en.wikipedia.org/wiki/Yim%E2%80%93Ebbin_syndrome,Yes
Yolk sac tumor,https://en.wikipedia.org/wiki/Yolk_sac_tumor
Young–Madders syndrome,https://en.wikipedia.org/wiki/Young%E2%80%93Madders_syndrome,Yes
Young Simpson syndrome,https://en.wikipedia.org/wiki/Young_Simpson_syndrome
Young syndrome,https://en.wikipedia.org/wiki/Young_syndrome
Yunis–Varon syndrome,https://en.wikipedia.org/wiki/Yunis%E2%80%93Varon_syndrome,Yes
Yusho disease,https://en.wikipedia.org/wiki/Yusho_disease
